serial_number,site_id,timestamp,ac_voltage,ac_frequency,temperature_f,dc_current,dc_voltage,duration,energy_produced,sku_name
829915210270,SITE-C,2025-06-01 07:00:00,241.9,59.962,85.5,1.76,30.4,900,12.19,IQ8M-72-2-US
513997473986,SITE-C,2025-06-01 07:00:00,240.4,60.031,81.2,0.99,33.4,900,11.87,IQ8A-72-2-US
535097072494,SITE-C,2025-06-01 07:00:00,242.8,59.991,76.5,2.16,32.9,900,15.44,IQ8H-72-2-US
678135895602,SITE-C,2025-06-01 07:00:00,239.5,60.029,82.9,2.23,30.3,900,14.04,IQ8M-72-2-US
372471000912,SITE-C,2025-06-01 07:00:00,237.9,59.984,81.7,1.3,33.2,900,12.87,IQ8A-72-2-US
309601283964,SITE-C,2025-06-01 07:00:00,242.4,60.012,80.1,2.16,30.2,900,14.03,IQ8H-72-2-US
443518482250,SITE-C,2025-06-01 07:00:00,241.3,59.952,83.5,1.31,33.1,900,11.66,IQ8M-72-2-US
645125094128,SITE-D,2025-06-01 07:00:00,238.4,59.97,83.4,1.82,33.1,900,14.31,IQ8M-72-2-US
892029676167,SITE-D,2025-06-01 07:00:00,238.5,60.04,78.0,2.23,33.6,900,13.31,IQ8A-72-2-US
234721089767,SITE-D,2025-06-01 07:00:00,239.1,59.996,82.9,2.17,31.8,900,14.11,IQ8H-72-2-US
309593627507,SITE-D,2025-06-01 07:00:00,239.6,59.979,82.1,1.88,31.4,900,15.04,IQ8M-72-2-US
515381048029,SITE-D,2025-06-01 07:00:00,239.1,60.034,83.0,1.59,33.6,900,12.91,IQ8A-72-2-US
694061098694,SITE-D,2025-06-01 07:00:00,240.5,59.967,78.3,2.17,33.9,900,14.1,IQ8H-72-2-US
580501593187,SITE-D,2025-06-01 07:00:00,237.6,59.96,81.8,2.14,34.0,900,14.33,IQ8M-72-2-US
564861890909,SITE-D,2025-06-01 07:00:00,241.7,60.036,84.2,2.19,30.5,900,14.24,IQ8A-72-2-US
228242935541,SITE-D,2025-06-01 07:00:00,240.7,60.013,79.5,1.7,30.2,900,15.69,IQ8H-72-2-US
327387036431,SITE-D,2025-06-01 07:00:00,240.0,59.998,82.4,2.21,32.3,900,16.19,IQ8M-72-2-US
720455203063,SITE-E,2025-06-01 07:00:00,238.8,59.972,82.6,2.21,31.7,900,14.52,IQ8M-72-2-US
160237878504,SITE-E,2025-06-01 07:00:00,237.2,60.04,79.3,2.3,30.3,900,12.38,IQ8A-72-2-US
707643761579,SITE-E,2025-06-01 07:00:00,238.4,60.043,84.2,2.05,31.7,900,12.2,IQ8H-72-2-US
578015507756,SITE-E,2025-06-01 07:00:00,239.2,60.045,80.0,2.09,30.9,900,16.81,IQ8M-72-2-US
149680543237,SITE-E,2025-06-01 07:00:00,242.2,60.04,83.3,2.61,30.9,900,15.78,IQ8A-72-2-US
409135397229,SITE-E,2025-06-01 07:00:00,241.5,59.978,84.2,1.68,32.3,900,15.63,IQ8H-72-2-US
361822382459,SITE-E,2025-06-01 07:00:00,238.0,59.953,80.9,1.61,31.0,900,14.57,IQ8M-72-2-US
346545380174,SITE-E,2025-06-01 07:00:00,238.5,59.996,76.4,1.96,33.9,900,13.77,IQ8A-72-2-US
264807152456,SITE-E,2025-06-01 07:00:00,237.0,59.953,76.5,1.86,32.4,900,13.68,IQ8H-72-2-US
394389024361,SITE-E,2025-06-01 07:00:00,239.9,60.038,82.4,2.25,31.0,900,14.69,IQ8M-72-2-US
849663637755,SITE-A,2025-06-01 07:15:00,242.4,60.016,79.6,1.2,33.8,900,11.86,IQ8M-72-2-US
290477696309,SITE-A,2025-06-01 07:15:00,237.3,59.993,84.7,1.39,31.4,900,10.07,IQ8A-72-2-US
254024509602,SITE-A,2025-06-01 07:15:00,239.9,59.955,78.0,1.99,30.6,900,12.45,IQ8H-72-2-US
468551387033,SITE-A,2025-06-01 07:15:00,239.7,60.011,82.5,1.35,33.6,900,10.2,IQ8M-72-2-US
275186084697,SITE-A,2025-06-01 07:15:00,242.8,60.014,77.6,1.46,31.1,900,11.87,IQ8A-72-2-US
555940203440,SITE-A,2025-06-01 07:15:00,242.9,59.952,83.4,1.81,33.6,900,12.11,IQ8H-72-2-US
200257463750,SITE-A,2025-06-01 07:15:00,237.3,59.99,83.4,1.38,33.4,900,12.66,IQ8M-72-2-US
960300581088,SITE-A,2025-06-01 07:15:00,242.1,60.028,77.6,1.8,31.6,900,10.46,IQ8A-72-2-US
237322529830,SITE-A,2025-06-01 07:15:00,240.4,59.983,82.2,1.52,30.9,900,11.37,IQ8H-72-2-US
446550091180,SITE-A,2025-06-01 07:15:00,241.4,60.037,85.2,1.81,33.3,900,12.32,IQ8M-72-2-US
266083008710,SITE-B,2025-06-01 07:15:00,237.4,59.976,80.8,1.6,30.8,900,12.6,IQ8M-72-2-US
397812891304,SITE-B,2025-06-01 07:15:00,240.3,59.968,84.1,1.17,33.0,900,10.77,IQ8A-72-2-US
313091196685,SITE-B,2025-06-01 07:15:00,240.1,60.005,82.2,1.58,31.0,900,13.45,IQ8H-72-2-US
498151691878,SITE-B,2025-06-01 07:15:00,237.9,60.004,85.1,2.1,33.3,900,14.39,IQ8M-72-2-US
290102125438,SITE-B,2025-06-01 07:15:00,238.2,59.967,77.3,2.11,33.8,900,14.04,IQ8A-72-2-US
102556954434,SITE-B,2025-06-01 07:15:00,238.1,59.976,85.4,1.89,30.1,900,10.17,IQ8H-72-2-US
508358054262,SITE-B,2025-06-01 07:15:00,242.6,60.021,84.0,1.84,33.4,900,12.87,IQ8M-72-2-US
393310474099,SITE-B,2025-06-01 07:15:00,241.6,59.979,78.0,1.55,31.2,900,11.71,IQ8A-72-2-US
229696768464,SITE-B,2025-06-01 07:15:00,239.9,59.997,83.9,1.19,30.7,900,11.61,IQ8H-72-2-US
447536738264,SITE-B,2025-06-01 07:15:00,240.7,59.983,84.0,1.88,33.8,900,9.62,IQ8M-72-2-US
293535683746,SITE-C,2025-06-01 07:15:00,237.9,59.977,84.7,1.56,32.5,900,13.88,IQ8M-72-2-US
684592429975,SITE-C,2025-06-01 07:15:00,237.6,60.025,81.0,1.44,30.9,900,11.61,IQ8A-72-2-US
952320639367,SITE-C,2025-06-01 07:15:00,239.4,60.049,84.8,1.73,32.6,900,15.0,IQ8H-72-2-US
829915210270,SITE-C,2025-06-01 07:15:00,242.4,60.004,84.0,1.88,31.9,900,12.07,IQ8M-72-2-US
513997473986,SITE-C,2025-06-01 07:15:00,241.7,60.0,84.4,1.06,30.4,900,9.81,IQ8A-72-2-US
535097072494,SITE-C,2025-06-01 07:15:00,237.1,60.012,75.7,1.49,32.5,900,14.42,IQ8H-72-2-US
678135895602,SITE-C,2025-06-01 07:15:00,238.6,60.009,78.1,1.52,32.8,900,13.85,IQ8M-72-2-US
372471000912,SITE-C,2025-06-01 07:15:00,239.7,59.96,77.4,2.04,33.5,900,11.37,IQ8A-72-2-US
309601283964,SITE-C,2025-06-01 07:15:00,238.9,60.02,84.4,1.38,30.8,900,13.19,IQ8H-72-2-US
443518482250,SITE-C,2025-06-01 07:15:00,237.2,60.041,82.9,1.75,34.0,900,15.87,IQ8M-72-2-US
645125094128,SITE-D,2025-06-01 07:15:00,237.2,59.95,77.2,1.85,31.6,900,15.75,IQ8M-72-2-US
892029676167,SITE-D,2025-06-01 07:15:00,241.4,60.003,82.3,1.49,30.1,900,14.52,IQ8A-72-2-US
234721089767,SITE-D,2025-06-01 07:15:00,240.8,60.028,84.7,1.63,32.7,900,11.95,IQ8H-72-2-US
309593627507,SITE-D,2025-06-01 07:15:00,238.4,59.985,79.6,1.71,33.3,900,14.81,IQ8M-72-2-US
515381048029,SITE-D,2025-06-01 07:15:00,240.3,60.045,79.3,2.35,31.1,900,14.26,IQ8A-72-2-US
694061098694,SITE-D,2025-06-01 07:15:00,242.0,60.045,76.6,2.0,30.1,900,13.11,IQ8H-72-2-US
580501593187,SITE-D,2025-06-01 07:15:00,238.1,59.973,83.2,2.0,32.2,900,15.01,IQ8M-72-2-US
564861890909,SITE-D,2025-06-01 07:15:00,239.3,59.961,83.6,2.09,34.0,900,14.17,IQ8A-72-2-US
228242935541,SITE-D,2025-06-01 07:15:00,240.1,60.017,85.3,2.29,32.0,900,15.72,IQ8H-72-2-US
327387036431,SITE-D,2025-06-01 07:15:00,243.0,60.035,82.7,1.21,32.1,900,11.49,IQ8M-72-2-US
720455203063,SITE-E,2025-06-01 07:15:00,242.6,59.98,82.1,2.07,31.6,900,14.16,IQ8M-72-2-US
160237878504,SITE-E,2025-06-01 07:15:00,241.2,59.98,84.0,2.06,32.6,900,16.69,IQ8A-72-2-US
707643761579,SITE-E,2025-06-01 07:15:00,240.7,60.018,76.1,1.39,30.7,900,12.67,IQ8H-72-2-US
578015507756,SITE-E,2025-06-01 07:15:00,239.1,60.014,81.6,2.12,30.3,900,13.66,IQ8M-72-2-US
149680543237,SITE-E,2025-06-01 07:15:00,240.4,59.995,75.6,2.41,32.7,900,16.1,IQ8A-72-2-US
409135397229,SITE-E,2025-06-01 07:15:00,239.3,60.024,81.4,1.71,32.5,900,16.83,IQ8H-72-2-US
361822382459,SITE-E,2025-06-01 07:15:00,242.2,60.042,76.6,1.87,30.8,900,11.79,IQ8M-72-2-US
346545380174,SITE-E,2025-06-01 07:15:00,241.7,60.047,84.2,2.0,31.2,900,11.93,IQ8A-72-2-US
264807152456,SITE-E,2025-06-01 07:15:00,241.0,59.953,80.8,1.38,30.4,900,15.51,IQ8H-72-2-US
394389024361,SITE-E,2025-06-01 07:15:00,242.2,60.04,75.7,1.89,32.6,900,17.06,IQ8M-72-2-US
849663637755,SITE-A,2025-06-01 07:30:00,239.3,59.999,84.9,1.37,30.9,900,10.82,IQ8M-72-2-US
290477696309,SITE-A,2025-06-01 07:30:00,239.5,59.999,78.6,1.12,32.6,900,12.64,IQ8A-72-2-US
254024509602,SITE-A,2025-06-01 07:30:00,241.7,59.96,84.4,1.62,33.2,900,13.61,IQ8H-72-2-US
468551387033,SITE-A,2025-06-01 07:30:00,242.1,59.971,84.5,1.0,31.6,900,10.59,IQ8M-72-2-US
275186084697,SITE-A,2025-06-01 07:30:00,238.7,59.999,77.3,1.38,32.4,900,11.92,IQ8A-72-2-US
555940203440,SITE-A,2025-06-01 07:30:00,237.1,60.046,85.3,1.28,32.8,900,12.42,IQ8H-72-2-US
200257463750,SITE-A,2025-06-01 07:30:00,237.5,60.009,75.9,1.33,32.3,900,11.46,IQ8M-72-2-US
960300581088,SITE-A,2025-06-01 07:30:00,241.8,60.02,84.9,1.63,30.8,900,11.8,IQ8A-72-2-US
237322529830,SITE-A,2025-06-01 07:30:00,242.1,60.04,84.9,1.58,30.1,900,14.67,IQ8H-72-2-US
446550091180,SITE-A,2025-06-01 07:30:00,240.2,60.005,85.1,1.81,31.4,900,11.58,IQ8M-72-2-US
266083008710,SITE-B,2025-06-01 07:30:00,242.4,60.004,83.7,1.56,30.6,900,13.05,IQ8M-72-2-US
397812891304,SITE-B,2025-06-01 07:30:00,243.0,60.004,84.3,2.05,32.7,900,15.34,IQ8A-72-2-US
313091196685,SITE-B,2025-06-01 07:30:00,239.1,60.031,85.2,2.0,30.2,900,11.29,IQ8H-72-2-US
498151691878,SITE-B,2025-06-01 07:30:00,241.8,59.987,80.2,1.49,31.4,900,12.88,IQ8M-72-2-US
290102125438,SITE-B,2025-06-01 07:30:00,240.3,59.988,82.4,1.71,33.5,900,9.5,IQ8A-72-2-US
102556954434,SITE-B,2025-06-01 07:30:00,237.6,59.99,84.0,1.35,30.2,900,11.53,IQ8H-72-2-US
508358054262,SITE-B,2025-06-01 07:30:00,240.9,59.97,82.1,1.85,33.7,900,12.6,IQ8M-72-2-US
393310474099,SITE-B,2025-06-01 07:30:00,240.3,59.994,82.9,1.75,30.6,900,13.29,IQ8A-72-2-US
229696768464,SITE-B,2025-06-01 07:30:00,243.0,59.97,76.5,1.17,30.3,900,10.25,IQ8H-72-2-US
447536738264,SITE-B,2025-06-01 07:30:00,242.5,59.983,82.7,1.81,33.5,900,12.89,IQ8M-72-2-US
293535683746,SITE-C,2025-06-01 07:30:00,238.8,59.99,80.2,2.2,31.1,900,12.24,IQ8M-72-2-US
684592429975,SITE-C,2025-06-01 07:30:00,240.0,59.992,80.2,1.77,31.9,900,11.67,IQ8A-72-2-US
952320639367,SITE-C,2025-06-01 07:30:00,237.3,60.027,76.2,1.6,31.2,900,12.47,IQ8H-72-2-US
829915210270,SITE-C,2025-06-01 07:30:00,237.1,59.964,83.9,1.96,33.5,900,14.76,IQ8M-72-2-US
513997473986,SITE-C,2025-06-01 07:30:00,242.8,59.966,75.8,1.72,31.5,900,12.71,IQ8A-72-2-US
535097072494,SITE-C,2025-06-01 07:30:00,242.3,59.952,83.2,2.2,30.9,900,16.01,IQ8H-72-2-US
678135895602,SITE-C,2025-06-01 07:30:00,239.5,60.0,80.1,1.94,33.7,900,13.04,IQ8M-72-2-US
372471000912,SITE-C,2025-06-01 07:30:00,240.4,60.024,79.4,1.14,31.1,900,11.81,IQ8A-72-2-US
309601283964,SITE-C,2025-06-01 07:30:00,237.6,60.007,81.2,2.14,31.7,900,14.12,IQ8H-72-2-US
443518482250,SITE-C,2025-06-01 07:30:00,237.4,60.02,85.1,1.9,32.4,900,14.32,IQ8M-72-2-US
645125094128,SITE-D,2025-06-01 07:30:00,241.1,60.027,83.6,1.92,31.0,900,14.55,IQ8M-72-2-US
892029676167,SITE-D,2025-06-01 07:30:00,240.3,60.038,81.4,1.46,33.7,900,14.11,IQ8A-72-2-US
234721089767,SITE-D,2025-06-01 07:30:00,237.5,60.05,82.8,1.43,30.8,900,14.23,IQ8H-72-2-US
309593627507,SITE-D,2025-06-01 07:30:00,240.8,60.031,84.5,1.72,30.4,900,13.45,IQ8M-72-2-US
515381048029,SITE-D,2025-06-01 07:30:00,239.8,60.04,82.3,2.08,32.5,900,11.93,IQ8A-72-2-US
694061098694,SITE-D,2025-06-01 07:30:00,240.7,60.026,78.7,2.17,32.7,900,12.82,IQ8H-72-2-US
580501593187,SITE-D,2025-06-01 07:30:00,239.8,60.032,84.6,1.44,33.9,900,9.9,IQ8M-72-2-US
564861890909,SITE-D,2025-06-01 07:30:00,239.9,60.043,76.7,1.48,31.4,900,11.84,IQ8A-72-2-US
228242935541,SITE-D,2025-06-01 07:30:00,238.0,60.012,85.4,1.69,32.4,900,13.31,IQ8H-72-2-US
327387036431,SITE-D,2025-06-01 07:30:00,242.3,60.003,85.5,2.08,31.6,900,13.88,IQ8M-72-2-US
720455203063,SITE-E,2025-06-01 07:30:00,238.1,60.045,79.3,1.63,33.3,900,11.38,IQ8M-72-2-US
160237878504,SITE-E,2025-06-01 07:30:00,242.8,59.968,85.3,2.42,32.4,900,13.38,IQ8A-72-2-US
707643761579,SITE-E,2025-06-01 07:30:00,240.1,59.994,81.8,1.49,30.4,900,14.12,IQ8H-72-2-US
578015507756,SITE-E,2025-06-01 07:30:00,240.1,59.977,81.2,2.47,31.9,900,14.55,IQ8M-72-2-US
149680543237,SITE-E,2025-06-01 07:30:00,237.6,60.048,78.4,2.47,31.2,900,15.91,IQ8A-72-2-US
409135397229,SITE-E,2025-06-01 07:30:00,239.9,59.962,77.7,2.04,31.1,900,13.71,IQ8H-72-2-US
361822382459,SITE-E,2025-06-01 07:30:00,240.0,59.966,82.2,1.85,31.0,900,13.98,IQ8M-72-2-US
346545380174,SITE-E,2025-06-01 07:30:00,240.4,60.006,83.3,1.54,32.9,900,14.66,IQ8A-72-2-US
264807152456,SITE-E,2025-06-01 07:30:00,238.5,60.039,81.6,1.92,32.4,900,14.11,IQ8H-72-2-US
394389024361,SITE-E,2025-06-01 07:30:00,242.4,60.047,77.8,2.53,31.1,900,14.16,IQ8M-72-2-US
849663637755,SITE-A,2025-06-01 07:45:00,238.1,60.037,78.3,1.35,32.6,900,10.69,IQ8M-72-2-US
290477696309,SITE-A,2025-06-01 07:45:00,241.5,60.039,82.2,1.4,33.8,900,11.72,IQ8A-72-2-US
254024509602,SITE-A,2025-06-01 07:45:00,237.9,59.974,83.5,1.15,30.3,900,9.07,IQ8H-72-2-US
468551387033,SITE-A,2025-06-01 07:45:00,240.8,59.981,77.8,1.49,32.5,900,10.94,IQ8M-72-2-US
275186084697,SITE-A,2025-06-01 07:45:00,240.4,60.036,82.1,1.61,32.7,900,10.59,IQ8A-72-2-US
555940203440,SITE-A,2025-06-01 07:45:00,237.4,60.037,82.0,1.32,30.0,900,10.66,IQ8H-72-2-US
200257463750,SITE-A,2025-06-01 07:45:00,237.4,60.045,84.6,0.93,31.0,900,10.75,IQ8M-72-2-US
960300581088,SITE-A,2025-06-01 07:45:00,240.6,59.967,77.2,1.39,31.0,900,10.41,IQ8A-72-2-US
237322529830,SITE-A,2025-06-01 07:45:00,239.6,59.994,82.4,1.35,30.6,900,12.8,IQ8H-72-2-US
446550091180,SITE-A,2025-06-01 07:45:00,242.1,60.043,79.2,1.27,30.1,900,11.74,IQ8M-72-2-US
266083008710,SITE-B,2025-06-01 07:45:00,239.4,60.01,82.7,1.96,32.2,900,13.07,IQ8M-72-2-US
397812891304,SITE-B,2025-06-01 07:45:00,239.7,59.964,83.4,1.48,33.3,900,14.05,IQ8A-72-2-US
313091196685,SITE-B,2025-06-01 07:45:00,238.7,60.033,81.5,1.82,31.9,900,9.86,IQ8H-72-2-US
498151691878,SITE-B,2025-06-01 07:45:00,242.0,60.02,78.9,1.54,31.7,900,10.46,IQ8M-72-2-US
290102125438,SITE-B,2025-06-01 07:45:00,240.1,60.033,76.6,1.69,32.0,900,12.7,IQ8A-72-2-US
102556954434,SITE-B,2025-06-01 07:45:00,239.5,59.985,78.2,1.89,33.7,900,12.87,IQ8H-72-2-US
508358054262,SITE-B,2025-06-01 07:45:00,239.9,59.951,78.7,1.39,31.2,900,11.82,IQ8M-72-2-US
393310474099,SITE-B,2025-06-01 07:45:00,242.5,59.994,78.9,1.16,32.3,900,10.31,IQ8A-72-2-US
229696768464,SITE-B,2025-06-01 07:45:00,242.6,60.019,79.8,1.9,30.9,900,13.27,IQ8H-72-2-US
447536738264,SITE-B,2025-06-01 07:45:00,242.6,60.034,76.5,1.73,30.4,900,10.86,IQ8M-72-2-US
293535683746,SITE-C,2025-06-01 07:45:00,237.3,59.961,76.7,1.97,30.3,900,13.22,IQ8M-72-2-US
684592429975,SITE-C,2025-06-01 07:45:00,238.7,60.025,79.1,1.56,32.7,900,15.29,IQ8A-72-2-US
952320639367,SITE-C,2025-06-01 07:45:00,237.8,59.951,80.2,1.4,33.9,900,12.34,IQ8H-72-2-US
829915210270,SITE-C,2025-06-01 07:45:00,237.6,59.976,81.4,1.86,32.5,900,10.32,IQ8M-72-2-US
513997473986,SITE-C,2025-06-01 07:45:00,242.7,60.031,81.7,1.25,30.1,900,11.51,IQ8A-72-2-US
535097072494,SITE-C,2025-06-01 07:45:00,242.5,60.031,84.5,2.03,31.2,900,12.26,IQ8H-72-2-US
678135895602,SITE-C,2025-06-01 07:45:00,238.8,60.013,81.1,1.5,31.5,900,13.41,IQ8M-72-2-US
372471000912,SITE-C,2025-06-01 07:45:00,238.4,60.005,81.5,1.9,31.7,900,14.37,IQ8A-72-2-US
309601283964,SITE-C,2025-06-01 07:45:00,238.6,59.979,78.6,2.09,33.3,900,14.37,IQ8H-72-2-US
443518482250,SITE-C,2025-06-01 07:45:00,242.1,60.02,81.1,1.44,33.8,900,15.12,IQ8M-72-2-US
645125094128,SITE-D,2025-06-01 07:45:00,243.0,59.953,85.0,1.77,30.5,900,10.73,IQ8M-72-2-US
892029676167,SITE-D,2025-06-01 07:45:00,241.4,59.959,81.0,1.54,33.4,900,11.92,IQ8A-72-2-US
234721089767,SITE-D,2025-06-01 07:45:00,240.5,60.042,82.3,1.32,31.6,900,14.19,IQ8H-72-2-US
309593627507,SITE-D,2025-06-01 07:45:00,242.2,59.96,79.7,2.49,33.7,900,16.02,IQ8M-72-2-US
515381048029,SITE-D,2025-06-01 07:45:00,237.2,60.004,81.7,1.46,30.3,900,12.82,IQ8A-72-2-US
694061098694,SITE-D,2025-06-01 07:45:00,237.3,59.986,83.1,1.46,30.8,900,12.64,IQ8H-72-2-US
580501593187,SITE-D,2025-06-01 07:45:00,242.9,60.024,79.0,1.45,32.7,900,14.52,IQ8M-72-2-US
564861890909,SITE-D,2025-06-01 07:45:00,239.5,59.971,80.8,1.66,32.1,900,12.72,IQ8A-72-2-US
228242935541,SITE-D,2025-06-01 07:45:00,240.2,59.973,79.3,1.17,32.7,900,12.57,IQ8H-72-2-US
327387036431,SITE-D,2025-06-01 07:45:00,238.9,59.97,81.9,1.74,30.9,900,12.86,IQ8M-72-2-US
720455203063,SITE-E,2025-06-01 07:45:00,241.8,60.048,82.8,1.99,31.2,900,14.24,IQ8M-72-2-US
160237878504,SITE-E,2025-06-01 07:45:00,242.1,59.96,78.5,2.15,32.2,900,14.13,IQ8A-72-2-US
707643761579,SITE-E,2025-06-01 07:45:00,240.3,59.988,77.8,1.99,34.0,900,11.45,IQ8H-72-2-US
578015507756,SITE-E,2025-06-01 07:45:00,242.5,59.999,78.6,1.58,33.4,900,13.77,IQ8M-72-2-US
149680543237,SITE-E,2025-06-01 07:45:00,242.8,59.991,80.5,2.19,30.5,900,12.55,IQ8A-72-2-US
409135397229,SITE-E,2025-06-01 07:45:00,237.0,60.022,77.2,1.92,32.5,900,15.1,IQ8H-72-2-US
361822382459,SITE-E,2025-06-01 07:45:00,241.9,59.972,75.9,1.5,31.8,900,13.44,IQ8M-72-2-US
346545380174,SITE-E,2025-06-01 07:45:00,243.0,59.984,79.5,1.39,33.0,900,15.93,IQ8A-72-2-US
264807152456,SITE-E,2025-06-01 07:45:00,242.1,59.994,78.1,1.37,30.0,900,11.93,IQ8H-72-2-US
394389024361,SITE-E,2025-06-01 07:45:00,238.3,59.998,76.2,1.74,31.4,900,13.79,IQ8M-72-2-US
849663637755,SITE-A,2025-06-01 08:00:00,241.4,60.004,84.4,3.03,32.6,900,22.42,IQ8M-72-2-US
290477696309,SITE-A,2025-06-01 08:00:00,237.8,60.031,80.3,2.51,31.1,900,16.5,IQ8A-72-2-US
254024509602,SITE-A,2025-06-01 08:00:00,237.5,60.002,82.3,2.32,33.3,900,21.28,IQ8H-72-2-US
468551387033,SITE-A,2025-06-01 08:00:00,240.3,59.986,82.4,2.46,30.7,900,20.61,IQ8M-72-2-US
275186084697,SITE-A,2025-06-01 08:00:00,241.7,59.963,77.4,2.23,31.6,900,19.51,IQ8A-72-2-US
555940203440,SITE-A,2025-06-01 08:00:00,237.8,59.97,82.0,3.22,33.5,900,21.57,IQ8H-72-2-US
200257463750,SITE-A,2025-06-01 08:00:00,241.8,60.004,82.4,2.28,31.3,900,20.07,IQ8M-72-2-US
960300581088,SITE-A,2025-06-01 08:00:00,241.9,59.965,77.0,1.79,32.8,900,17.64,IQ8A-72-2-US
237322529830,SITE-A,2025-06-01 08:00:00,238.3,60.018,83.1,2.65,30.6,900,21.2,IQ8H-72-2-US
446550091180,SITE-A,2025-06-01 08:00:00,242.4,59.953,83.9,2.25,30.8,900,15.84,IQ8M-72-2-US
266083008710,SITE-B,2025-06-01 08:00:00,240.3,60.026,79.7,2.6,33.6,900,22.79,IQ8M-72-2-US
397812891304,SITE-B,2025-06-01 08:00:00,238.6,59.974,77.4,2.45,32.8,900,23.04,IQ8A-72-2-US
313091196685,SITE-B,2025-06-01 08:00:00,238.5,59.995,79.2,2.34,32.3,900,21.74,IQ8H-72-2-US
498151691878,SITE-B,2025-06-01 08:00:00,238.9,60.023,78.2,2.43,32.5,900,19.39,IQ8M-72-2-US
290102125438,SITE-B,2025-06-01 08:00:00,242.0,59.96,79.9,3.07,30.9,900,24.31,IQ8A-72-2-US
102556954434,SITE-B,2025-06-01 08:00:00,238.1,59.996,82.0,2.53,30.6,900,19.43,IQ8H-72-2-US
508358054262,SITE-B,2025-06-01 08:00:00,242.0,59.952,78.9,2.3,30.8,900,18.23,IQ8M-72-2-US
393310474099,SITE-B,2025-06-01 08:00:00,240.6,60.011,78.9,3.13,31.4,900,19.57,IQ8A-72-2-US
229696768464,SITE-B,2025-06-01 08:00:00,238.4,59.975,83.8,2.2,31.8,900,19.4,IQ8H-72-2-US
447536738264,SITE-B,2025-06-01 08:00:00,242.5,60.048,80.2,3.17,31.3,900,21.63,IQ8M-72-2-US
293535683746,SITE-C,2025-06-01 08:00:00,239.2,60.034,77.9,2.78,31.9,900,18.04,IQ8M-72-2-US
684592429975,SITE-C,2025-06-01 08:00:00,239.1,60.019,82.9,2.81,32.4,900,20.54,IQ8A-72-2-US
952320639367,SITE-C,2025-06-01 08:00:00,240.9,60.041,82.6,2.73,30.8,900,24.73,IQ8H-72-2-US
829915210270,SITE-C,2025-06-01 08:00:00,241.6,60.007,76.4,2.6,33.9,900,20.1,IQ8M-72-2-US
513997473986,SITE-C,2025-06-01 08:00:00,238.8,59.972,86.1,2.62,32.6,900,20.48,IQ8A-72-2-US
535097072494,SITE-C,2025-06-01 08:00:00,238.0,59.973,81.1,3.12,32.9,900,21.19,IQ8H-72-2-US
678135895602,SITE-C,2025-06-01 08:00:00,240.4,60.009,78.2,2.76,31.8,900,19.01,IQ8M-72-2-US
372471000912,SITE-C,2025-06-01 08:00:00,238.0,60.005,84.7,2.82,31.1,900,22.18,IQ8A-72-2-US
309601283964,SITE-C,2025-06-01 08:00:00,239.8,59.956,82.0,2.63,34.0,900,21.09,IQ8H-72-2-US
443518482250,SITE-C,2025-06-01 08:00:00,242.8,59.966,82.7,2.73,33.1,900,21.37,IQ8M-72-2-US
645125094128,SITE-D,2025-06-01 08:00:00,241.8,60.044,85.3,2.81,33.1,900,20.09,IQ8M-72-2-US
892029676167,SITE-D,2025-06-01 08:00:00,240.5,59.952,79.5,3.36,33.4,900,22.45,IQ8A-72-2-US
234721089767,SITE-D,2025-06-01 08:00:00,240.9,59.978,82.7,3.51,31.4,900,23.27,IQ8H-72-2-US
309593627507,SITE-D,2025-06-01 08:00:00,239.7,59.96,84.8,3.11,32.5,900,20.13,IQ8M-72-2-US
515381048029,SITE-D,2025-06-01 08:00:00,237.8,60.018,76.9,2.84,31.4,900,20.23,IQ8A-72-2-US
694061098694,SITE-D,2025-06-01 08:00:00,237.2,59.974,79.4,3.25,31.7,900,23.95,IQ8H-72-2-US
580501593187,SITE-D,2025-06-01 08:00:00,241.4,60.007,78.3,3.12,31.2,900,21.56,IQ8M-72-2-US
564861890909,SITE-D,2025-06-01 08:00:00,238.8,59.977,79.5,3.61,30.7,900,26.91,IQ8A-72-2-US
228242935541,SITE-D,2025-06-01 08:00:00,239.1,59.99,83.1,2.36,31.4,900,19.72,IQ8H-72-2-US
327387036431,SITE-D,2025-06-01 08:00:00,242.7,60.027,78.6,3.42,30.5,900,23.22,IQ8M-72-2-US
720455203063,SITE-E,2025-06-01 08:00:00,242.9,60.041,82.8,3.7,32.8,900,26.97,IQ8M-72-2-US
160237878504,SITE-E,2025-06-01 08:00:00,242.7,60.03,84.9,2.58,33.5,900,19.33,IQ8A-72-2-US
707643761579,SITE-E,2025-06-01 08:00:00,242.1,59.988,77.4,3.04,31.6,900,24.27,IQ8H-72-2-US
578015507756,SITE-E,2025-06-01 08:00:00,242.8,59.959,86.1,2.98,33.7,900,19.89,IQ8M-72-2-US
149680543237,SITE-E,2025-06-01 08:00:00,238.0,59.953,78.7,3.26,30.1,900,24.96,IQ8A-72-2-US
409135397229,SITE-E,2025-06-01 08:00:00,242.8,59.983,82.8,2.98,32.1,900,21.8,IQ8H-72-2-US
361822382459,SITE-E,2025-06-01 08:00:00,237.1,60.009,85.5,2.48,33.1,900,21.28,IQ8M-72-2-US
